STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,EVAP,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT21,WT22,WV03,WV20
USC00043113,11/8/1985,California,Sacramento,,,,,0.15,,,,0,0,0,,73,50,51,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/9/1985,California,Sacramento,,,,,0.05,,,,0,0,0,,73,40,40,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/10/1985,California,Sacramento,,,,,0,,,,1.12,0,0,,73,39,43,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/11/1985,California,Sacramento,,,,,0,,,,0.63,0,0,,50,32,32,,,,,,,42.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/12/1985,California,Sacramento,,,,,0,,,,0.31,0,0,,63,29,29,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/13/1985,California,Sacramento,,,,,0.12,,,,0,0,0,,48,29,29,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/14/1985,California,Sacramento,,,,,0.05,,,,0,0,0,,54,38,39,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/15/1985,California,Sacramento,,,,,0.08,,,,0,0,0,,57,42,42,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/16/1985,California,Sacramento,,,,,0,,,,0.1,0,0,,54,42,44,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/17/1985,California,Sacramento,,,,,0.04,,,,0,0,0,,54,41,42,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/18/1985,California,Sacramento,,,,,0.05,,,,0,0,0,,57,35,35,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/19/1985,California,Sacramento,,,,,0.1,,,,0,0,0,,59,34,34,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/20/1985,California,Sacramento,,,,,0.03,,,,0,0,0,,52,30,41,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/21/1985,California,Sacramento,,,,,0.01,,,,0.01,0,0,,52,33,37,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/22/1985,California,Sacramento,,,,,0.06,,,,0,0,0,,53,33,41,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/23/1985,California,Sacramento,,,,,0.04,,,,0.02,0,0,,54,36,45,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/24/1985,California,Sacramento,,,,,0,,,,0.47,0,0,,50,44,50,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/25/1985,California,Sacramento,,,,,0,,,,2.7,0,0,,51,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/26/1985,California,Sacramento,,,,,0.06,,,,0.03,0,0,,55,48,49,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/27/1985,California,Sacramento,,,,,0,,,,0,0,0,,55,48,50,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/28/1985,California,Sacramento,,,,,0,,,,0.57,0,0,,55,46,49,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/29/1985,California,Sacramento,,,,,0,,,,1.06,0,0,,54,48,50,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,
USC00043113,11/30/1985,California,Sacramento,,,,,0,,,,0.4,0,0,,57,48,48,,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/1/1985,California,Sacramento,,,,,0,,,,0,0,0,,54,42,42,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/2/1985,California,Sacramento,,,,,0,,,,0.54,0,0,,54,45,50,,,,,,,52.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/3/1985,California,Sacramento,,,,,0,,,,0.4,0,0,,59,49,53,,,,,,,78.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/4/1985,California,Sacramento,,,,,0,,,,0.03,0,0,,63,48,48,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/5/1985,California,Sacramento,,,,,0,,,,0.25,0,0,,61,48,50,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/6/1985,California,Sacramento,,,,,0,,,,0,0,0,,62,42,45,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/7/1985,California,Sacramento,,,,,0,,,,0.25,0,0,,59,42,50,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/8/1985,California,Sacramento,,,,,0,,,,0,0,0,,59,38,39,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/9/1985,California,Sacramento,,,,,0,,,,0,0,0,,55,35,40,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/10/1985,California,Sacramento,,,,,0,,,,0,0,0,,57,30,31,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/11/1985,California,Sacramento,,,,,0,,,,0,0,0,,54,32,35,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/12/1985,California,Sacramento,,,,,0,,,,0,0,0,,52,25,25,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/13/1985,California,Sacramento,,,,,0.1,,,,0,0,0,,50,25,32,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/14/1985,California,Sacramento,,,,,0.03,,,,0,0,0,,50,30,37,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/15/1985,California,Sacramento,,,,,0.06,,,,0,0,0,,50,30,36,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/16/1985,California,Sacramento,,,,,0.03,,,,0,0,0,,49,30,34,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/17/1985,California,Sacramento,,,,,0,,,,0,0,0,,48,30,35,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/18/1985,California,Sacramento,,,,,0,,,,0,0,0,,49,30,32,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/19/1985,California,Sacramento,,,,,0.04,,,,0,0,0,,45,30,33,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/20/1985,California,Sacramento,,,,,0.04,,,,0.04,0,0,,39,30,34,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/21/1985,California,Sacramento,,,,,0.02,,,,0.02,0,0,,39,31,35,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/22/1985,California,Sacramento,,,,,0,,,,0,0,0,,37,31,35,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/23/1985,California,Sacramento,,,,,0,,,,0,0,0,,41,32,32,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/24/1985,California,Sacramento,,,,,0.02,,,,0.02,0,0,,38,32,33,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/25/1985,California,Sacramento,,,,,0,,,,0,0,0,,39,32,33,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/26/1985,California,Sacramento,,,,,0,,,,0,0,0,,39,32,33,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/27/1985,California,Sacramento,,,,,0,,,,0,0,0,,39,32,32,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/28/1985,California,Sacramento,,,,,0,,,,0,0,0,,37,31,32,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/29/1985,California,Sacramento,,,,,0,,,,0.02,0,0,,41,32,40,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/30/1985,California,Sacramento,,,,,0,,,,1.29,0,0,,48,38,45,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,12/31/1985,California,Sacramento,,,,,0,,,,0.03,0,0,,60,45,47,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/1/1986,California,Sacramento,,,,,0,,,,0.02,0,0,,63,48,50,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/2/1986,California,Sacramento,,,,,0,,,,0,0,0,,54,48,50,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/3/1986,California,Sacramento,,,,,0.05,,,,0,0,0,,56,48,48,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/4/1986,California,Sacramento,,,,,0,,,,0.15,0,0,,54,49,49,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/5/1986,California,Sacramento,,,,,0,,,,0.62,0,0,,60,49,56,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/6/1986,California,Sacramento,,,,,0,,,,0.29,0,0,,64,50,50,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/7/1986,California,Sacramento,,,,,0.09,,,,0,0,0,,65,44,48,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/8/1986,California,Sacramento,,,,,0.09,,,,0,0,0,,62,43,46,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/9/1986,California,Sacramento,,,,,0.04,,,,0,0,0,,66,42,44,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/10/1986,California,Sacramento,,,,,0.04,,,,0,0,0,,62,33,37,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/11/1986,California,Sacramento,,,,,0.04,,,,0,0,0,,55,34,39,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/12/1986,California,Sacramento,,,,,0,,,,0,0,0,,48,38,42,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/13/1986,California,Sacramento,,,,,0,,,,0,0,0,,45,38,40,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/14/1986,California,Sacramento,,,,,0.06,,,,0,0,0,,55,37,40,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/15/1986,California,Sacramento,,,,,0,,,,0.4,0,0,,51,36,46,,,,,,,42.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/16/1986,California,Sacramento,,,,,0,,,,0.16,0,0,,57,46,55,,,,,,,57.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/17/1986,California,Sacramento,,,,,0,,,,0.65,0,0,,60,38,39,,,,,,,72.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/18/1986,California,Sacramento,,,,,0,,,,0,0,0,,50,48,50,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/19/1986,California,Sacramento,,,,,0,,,,0,0,0,,65,48,57,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/20/1986,California,Sacramento,,,,,0,,,,0,0,0,,61,45,46,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/21/1986,California,Sacramento,,,,,0.09,,,,0,0,0,,58,42,45,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/22/1986,California,Sacramento,,,,,0,,,,0,0,0,,56,41,47,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/23/1986,California,Sacramento,,,,,0.08,,,,0.22,0,0,,60,46,50,,,,,,,57.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/24/1986,California,Sacramento,,,,,0.08,,,,0,0,0,,61,37,38,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/25/1986,California,Sacramento,,,,,0.04,,,,0,0,0,,60,38,44,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/26/1986,California,Sacramento,,,,,0.06,,,,0,0,0,,64,41,42,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/27/1986,California,Sacramento,,,,,0.06,,,,0,0,0,,65,42,49,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/28/1986,California,Sacramento,,,,,0.06,,,,0,0,0,,72,49,49,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/29/1986,California,Sacramento,,,,,0.03,,,,0.1,0,0,,66,48,52,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/30/1986,California,Sacramento,,,,,0,,,,0.8,0,0,,56,50,50,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,1/31/1986,California,Sacramento,,,,,0,,,,0.4,0,0,,65,52,56,,,,,,,57.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/1/1986,California,Sacramento,,,,,0,,,,0.52,0,0,,62,50,52,,,,,,,67.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/2/1986,California,Sacramento,,,,,0,,,,0.25,0,0,,62,49,51,,,,,,,80.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/3/1986,California,Sacramento,,,,,0,,,,0.25,0,0,,61,49,50,,,,,,,98.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/4/1986,California,Sacramento,,,,,0,,,,0.3,0,0,,54,39,40,,,,,,,37.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/5/1986,California,Sacramento,,,,,0.07,,,,0,0,0,,60,39,45,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/6/1986,California,Sacramento,,,,,0.08,,,,0,0,0,,57,39,41,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/7/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,55,34,38,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/8/1986,California,Sacramento,,,,,0.13,,,,0,0,0,,56,35,38,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/9/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,57,35,40,,,,,,,47.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/10/1986,California,Sacramento,,,,,0.06,,,,0,0,0,,60,31,42,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/11/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,59,39,40,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/12/1986,California,Sacramento,,,,,0,,,,0.25,0,0,,55,40,46,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/13/1986,California,Sacramento,,,,,0,,,,0.58,0,0,,58,46,54,,,,,,,106.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/14/1986,California,Sacramento,,,,,0,,,,0.2,0,0,,67,53,60,,,,,,,80.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/15/1986,California,Sacramento,,,,,0,,,,1.17,0,0,,65,52,53,,,,,,,175.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/16/1986,California,Sacramento,,,,,0.78,,,,1.44,0,0,,58,54,54,,,,,,,124.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/17/1986,California,Sacramento,,,,,0,,,,1.45,0,0,,57,50,57,,,,,,,188.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/18/1986,California,Sacramento,,,,,0,,,,1.92,0,0,,60,55,59,,,,,,,218.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/19/1986,California,Sacramento,,,,,1.65,,,,3,0,0,,64,52,56,,,,,,,75.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/20/1986,California,Sacramento,,,,,0.05,,,,0.15,0,0,,58,49,52,,,,,,,44.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/21/1986,California,Sacramento,,,,,0.05,,,,0.2,0,0,,62,45,48,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/22/1986,California,Sacramento,,,,,0.02,,,,0,0,0,,62,45,48,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/23/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,69,48,49,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/24/1986,California,Sacramento,,,,,0.08,,,,0,0,0,,70,49,52,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/25/1986,California,Sacramento,,,,,0.11,,,,0,0,0,,73,52,54,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/26/1986,California,Sacramento,,,,,0,,,,0,0,0,,75,50,52,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/27/1986,California,Sacramento,,,,,0,,,,0,0,0,,78,52,53,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,2/28/1986,California,Sacramento,,,,,0,,,,0,0,0,,77,52,54,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/1/1986,California,Sacramento,,,,,0.03,,,,0.01,0,0,,53,48,53,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/2/1986,California,Sacramento,,,,,0.08,,,,0,0,0,,75,49,53,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/3/1986,California,Sacramento,,,,,0.06,,,,0,0,0,,70,50,55,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/4/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,74,53,56,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/5/1986,California,Sacramento,,,,,0.25,,,,0,0,0,,75,55,57,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/6/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,78,53,53,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/7/1986,California,Sacramento,,,,,0.02,,,,0.02,0,0,,72,52,58,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/8/1986,California,Sacramento,,,,,0,,,,2.2,0,0,,62,53,57,,,,,,,85.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/9/1986,California,Sacramento,,,,,0,,,,0.05,0,0,,65,48,50,,,,,,,67.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/10/1986,California,Sacramento,,,,,0,,,,0.6,0,0,,57,46,52,,,,,,,167.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/11/1986,California,Sacramento,,,,,0,,,,0.64,0,0,,59,48,51,,,,,,,60.3,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/12/1986,California,Sacramento,,,,,0,,,,0.35,0,0,,61,44,48,,,,,,,65.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/13/1986,California,Sacramento,,,,,0,,,,0.13,0,0,,62,46,48,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/14/1986,California,Sacramento,,,,,0,,,,0.11,0,0,,55,41,44,,,,,,,39.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/15/1986,California,Sacramento,,,,,0,,,,0.48,0,0,,58,42,45,,,,,,,65.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/16/1986,California,Sacramento,,,,,0,,,,0.69,0,0,,53,42,48,,,,,,,121.2,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/17/1986,California,Sacramento,,,,,0,,,,0.02,0,0,,59,40,44,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/18/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,64,42,48,,,,,,,49.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/19/1986,California,Sacramento,,,,,0.24,,,,0,0,0,,69,45,49,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/20/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,71,43,55,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/21/1986,California,Sacramento,,,,,0.17,,,,0,0,0,,75,50,61,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/22/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,75,51,58,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/23/1986,California,Sacramento,,,,,0.14,,,,0,0,0,,74,54,55,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/24/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,71,52,55,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/25/1986,California,Sacramento,,,,,0.08,,,,0,0,0,,70,47,54,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/26/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,71,52,61,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/27/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,79,55,58,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/28/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,84,58,66,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/29/1986,California,Sacramento,,,,,0.25,,,,0,0,0,,82,55,58,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/30/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,73,53,55,,,,,,,70.8,,,,,,,,,,,,,,,,,,,,,,
USC00043113,3/31/1986,California,Sacramento,,,,,0.11,,,,0,0,0,,73,55,59,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/1/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,71,51,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/2/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,67,41,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/3/1986,California,Sacramento,,,,,0.25,,,,0,0,0,,65,43,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/4/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,69,43,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/5/1986,California,Sacramento,,,,,0.13,,,,0,0,0,,70,48,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/6/1986,California,Sacramento,,,,,0.1,,,,0.1,0,0,,66,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/7/1986,California,Sacramento,,,,,0,,,,0.9,0,0,,67,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/8/1986,California,Sacramento,,,,,0.05,,,,0.05,0,0,,61,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/9/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,69,46,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/10/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,74,54,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/11/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,77,49,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/12/1986,California,Sacramento,,,,,0.24,,,,0,0,0,,77,48,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/13/1986,California,Sacramento,,,,,0.14,,,,0,0,0,,65,42,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/14/1986,California,Sacramento,,,,,0.19,,,,0,0,0,,67,49,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/15/1986,California,Sacramento,,,,,0.17,,,,0,0,0,,70,49,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/16/1986,California,Sacramento,,,,,0.07,,,,0.12,0,0,,61,45,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/17/1986,California,Sacramento,,,,,0.04,,,,0.17,0,0,,56,47,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/18/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,65,44,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/19/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,74,53,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/20/1986,California,Sacramento,,,,,0.26,,,,0,0,0,,81,56,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/21/1986,California,Sacramento,,,,,0.21,,,,0,0,0,,86,61,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/22/1986,California,Sacramento,,,,,0.26,,,,0,0,0,,90,51,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/23/1986,California,Sacramento,,,,,0.18,,,,0,0,0,,74,49,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/24/1986,California,Sacramento,,,,,0.09,,,,0,0,0,,69,57,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/25/1986,California,Sacramento,,,,,0.22,,,,0,0,0,,72,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/26/1986,California,Sacramento,,,,,0.1,,,,0,0,0,,69,45,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/27/1986,California,Sacramento,,,,,0.21,,,,0,0,0,,72,48,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/28/1986,California,Sacramento,,,,,0.22,,,,0,0,0,,81,52,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/29/1986,California,Sacramento,,,,,0.15,,,,0,0,0,,76,48,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,4/30/1986,California,Sacramento,,,,,0.27,,,,0,0,0,,76,46,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/1/1986,California,Sacramento,,,,,0.3,,,,0,0,0,,85,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/2/1986,California,Sacramento,,,,,0.3,,,,0,0,0,,86,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/3/1986,California,Sacramento,,,,,0.27,,,,0,0,0,,78,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/4/1986,California,Sacramento,,,,,0.26,,,,0,0,0,,85,56,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/5/1986,California,Sacramento,,,,,0.27,,,,0,0,0,,81,54,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/6/1986,California,Sacramento,,,,,0.25,,,,0,0,0,,76,53,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00043113,6/7/1986,California,Sacramento,,,,,0.25,,,,0,0,0,,78,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
