STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,MDSF,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USC00470273,6/5/1992,Wisconsin,Dane,,,,,,,,,0.05,0,0,,74,52,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/6/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/7/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,75,45,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/8/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,76,44,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/9/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,79,48,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/10/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,81,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/11/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,86,51,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/12/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,90,51,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/13/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,93,58,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/14/1992,Wisconsin,Dane,,,,,,,,,0.05,0,0,,95,64,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/15/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,87,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/16/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,74,52,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/17/1992,Wisconsin,Dane,,,,,,,,,0.03,0,0,,77,62,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/18/1992,Wisconsin,Dane,,,,,,,,,0.57,0,0,,86,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/19/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,76,56,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/20/1992,Wisconsin,Dane,,,,,,,,,0.11,0,0,,62,42,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/21/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,65,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/22/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,70,41,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/23/1992,Wisconsin,Dane,,,,,,,,,0.07,0,0,,62,51,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/24/1992,Wisconsin,Dane,,,,,,,,,0.13,0,0,,74,44,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/25/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,75,45,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/26/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,52,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/27/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,74,39,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/28/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,76,50,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/29/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,86,60,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,6/30/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,51,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/1/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,83,51,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/2/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,93,57,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/3/1992,Wisconsin,Dane,,,,,,,,,1.12,0,0,,74,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/4/1992,Wisconsin,Dane,,,,,,,,,0.01,0,0,,75,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/5/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,81,47,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/6/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,78,46,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/7/1992,Wisconsin,Dane,,,,,,,,,0.13,0,0,,81,53,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/8/1992,Wisconsin,Dane,,,,,,,,,0.1,0,0,,75,57,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/9/1992,Wisconsin,Dane,,,,,,,,,1.19,0,0,,87,65,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/10/1992,Wisconsin,Dane,,,,,,,,,0.01,0,0,,85,65,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/11/1992,Wisconsin,Dane,,,,,,,,,0.02,0,0,,82,54,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/12/1992,Wisconsin,Dane,,,,,,,,,0.1,0,0,,85,64,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/13/1992,Wisconsin,Dane,,,,,,,,,1.52,0,0,,79,60,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/14/1992,Wisconsin,Dane,,,,,,,,,1.35,0,0,,68,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/15/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,66,47,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/16/1992,Wisconsin,Dane,,,,,,,,,0.17,0,0,,80,53,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/17/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,80,58,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/18/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,81,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/19/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,82,60,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/20/1992,Wisconsin,Dane,,,,,,,,,0.03,0,0,,87,59,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/21/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,78,54,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/22/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,74,54,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/23/1992,Wisconsin,Dane,,,,,,,,,0.53,0,0,,60,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/24/1992,Wisconsin,Dane,,,,,,,,,0.02,0,0,,64,49,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/25/1992,Wisconsin,Dane,,,,,,,,,0.03,0,0,,79,51,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/26/1992,Wisconsin,Dane,,,,,,,,,0.03,0,0,,72,50,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/27/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,56,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/28/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,57,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/29/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,85,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/30/1992,Wisconsin,Dane,,,,,,,,,0.01,0,0,,75,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,7/31/1992,Wisconsin,Dane,,,,,,,,,0.35,0,0,,61,50,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/1/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,80,51,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/2/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,81,60,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/3/1992,Wisconsin,Dane,,,,,,,,,0.01,0,0,,82,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/4/1992,Wisconsin,Dane,,,,,,,,,0.17,0,0,,77,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/5/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,77,48,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/6/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,78,40,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/7/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/8/1992,Wisconsin,Dane,,,,,,,,,0.96,0,0,,74,37,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/9/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,95,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/10/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,95,72,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/11/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,87,53,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/12/1992,Wisconsin,Dane,,,,,,,,,0.16,0,0,,80,54,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/13/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,71,46,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/14/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,69,48,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/15/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/16/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/17/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,78,40,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/18/1992,Wisconsin,Dane,,,,,,,,,0.01,0,0,,79,39,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/19/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,80,44,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/20/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,79,43,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/21/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,83,50,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/22/1992,Wisconsin,Dane,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/23/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,84,53,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/24/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,87,62,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/25/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,88,64,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/26/1992,Wisconsin,Dane,,,,,,,,,1.53,0,0,,89,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/27/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,63,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/28/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,63,44,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/29/1992,Wisconsin,Dane,,,,,,,,,1.07,0,0,,69,47,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/30/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,82,52,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,8/31/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,75,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/1/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,75,42,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/2/1992,Wisconsin,Dane,,,,,,,,,0.1,0,0,,79,44,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/3/1992,Wisconsin,Dane,,,,,,,,,0.35,0,0,,75,55,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/4/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,78,29,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/5/1992,Wisconsin,Dane,,,,,,,,,0.02,0,0,,82,44,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/6/1992,Wisconsin,Dane,,,,,,,,,0.72,0,0,,85,53,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/7/1992,Wisconsin,Dane,,,,,,,,,0.02,0,0,,77,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/8/1992,Wisconsin,Dane,,,,,,,,,0.03,0,0,,78,49,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/9/1992,Wisconsin,Dane,,,,,,,,,0.42,0,0,,72,49,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/10/1992,Wisconsin,Dane,,,,,,,,,0.02,0,0,,66,46,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/11/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,65,38,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/12/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,70,41,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/13/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,76,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/14/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,80,58,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/15/1992,Wisconsin,Dane,,,,,,,,,0.41,0,0,,75,60,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/16/1992,Wisconsin,Dane,,,,,,,,,0.02,0,0,,83,69,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/17/1992,Wisconsin,Dane,,,,,,,,,1.55,0,0,,72,62,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/18/1992,Wisconsin,Dane,,,,,,,,,0.58,0,0,,74,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/19/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,67,37,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/20/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,68,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/21/1992,Wisconsin,Dane,,,,,,,,,0.47,0,0,,70,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/22/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,70,43,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/23/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,62,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/24/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,68,34,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/25/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,72,35,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/26/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,72,46,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/27/1992,Wisconsin,Dane,,,,,,,,,0.93,0,0,,67,45,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/28/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,69,41,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/29/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,60,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,9/30/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,65,32,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/1/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,73,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/2/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,79,41,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/3/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,83,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/4/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,75,49,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/5/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,68,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/6/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,73,37,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/7/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,70,32,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/8/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,70,35,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/9/1992,Wisconsin,Dane,,,,,,,,,0.47,0,0,,62,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/10/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,57,38,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/11/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,54,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/12/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,65,40,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/13/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,60,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/14/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,59,31,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/15/1992,Wisconsin,Dane,,,,,,,,,0.06,0,0,,58,39,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/16/1992,Wisconsin,Dane,,,,,,,,,0.55,0,0,,50,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/17/1992,Wisconsin,Dane,,,,,,,,,0.53,0,0,,45,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/18/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,50,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/19/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,44,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/20/1992,Wisconsin,Dane,,,,,,,,,0.21,,2,,43,27,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/21/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,54,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/22/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,56,34,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/23/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,78,48,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/24/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,77,42,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/25/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,65,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/26/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,68,31,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/27/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,65,22,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/28/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,61,32,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/29/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,60,35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/30/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,47,28,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,10/31/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,53,29,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/1/1992,Wisconsin,Dane,,,,,,,,,0.1,0,0,,43,35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/2/1992,Wisconsin,Dane,,,,,,,,,1.51,0,0,,49,37,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/3/1992,Wisconsin,Dane,,,,,,,,,0.14,0,0,,51,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/4/1992,Wisconsin,Dane,,,,,,,,,0.01,0,0,,39,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/5/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,35,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/6/1992,Wisconsin,Dane,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/7/1992,Wisconsin,Dane,,,,,,,,,,,,,39,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/8/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,36,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/9/1992,Wisconsin,Dane,,,,,,,,,0.3,0,0,,45,29,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/10/1992,Wisconsin,Dane,,,,,,,,,0.14,0,0,,52,43,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/11/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,49,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/12/1992,Wisconsin,Dane,,,,,,,,,0.11,0,0,,45,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/13/1992,Wisconsin,Dane,,,,,,,,,0.14,0,0,,39,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/14/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,35,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/15/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,34,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/16/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,38,19,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/17/1992,Wisconsin,Dane,,,,,,,,,0.05,0,0,,44,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/18/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,37,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/19/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,43,28,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/20/1992,Wisconsin,Dane,,,,,,,,,0.9,0,0,,43,35,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/21/1992,Wisconsin,Dane,,,,,,,,,1.05,0,0,,53,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/22/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,42,23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/23/1992,Wisconsin,Dane,,,,,,,,,0.73,0,0,,38,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/24/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,36,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/25/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,40,32,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/27/1992,Wisconsin,Dane,,,,2,,1.5,,,,,0,,38,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/28/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,40,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/29/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,27,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,11/30/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,32,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00470273,12/1/1992,Wisconsin,Dane,,,,,,,,,0,0,0,,30,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
